document_index,document_text,generated_keyphrases
2797,"@user Megyn, Please interview Halderman from the Univ of Michigan re:discrepancy in the results in counties with e-voting machines.","request for interview, concern about election results, discrepancy in voting data, e-voting machine issues, investigation of election discrepancies, university researcher inquiry, election integrity concern, vote count inconsistency, data discrepancy in counties, journalistic investigation request"
2798,PalestinianAuthority send four firefighting teams #israelisburning #PalestineBurning #Palestine #Israel #Israelfires,"concern for Palestinian firefighting efforts, criticism of Israeli actions causing fires, empathy for Palestine, alarm over fires in Palestine, accusation of Israeli responsibility for fires, solidarity with Palestinian communities, highlighting environmental crisis in Palestine, political protest against Israel, emotional distress over conflict-related fires, call for international aid to Palestine"
2799,I'm fiending to satisfy my @user / potter  fix by seeing Fantastic Beasts and Where to Find Them this weekend 💯! #FantasticBeasts,"excitement, anticipation, enthusiasm, happiness, interest in movies, fan enthusiasm, pop culture enthusiasm, movie fandom, hobby excitement, entertainment anticipation"
2800,The Mrs has decided on a red & gold theme for this years Christmas decorations. #standard #afc,"festive, joyful, celebratory, seasonal cheer, decorative enthusiasm, holiday spirit, excited about Christmas, creative decorating, anticipation of festivities, colorful celebration"
2801,"Get $1,000 off a Tesla Model S or X! Use my promo code:","excited about a discount, interested in Tesla cars, motivated by savings, enthusiastic about a promotional offer, interested in luxury electric vehicles, looking for a deal on Tesla models, enthusiastic about car discounts, motivated by promotional codes, interested in electric vehicle promotions, excited about savings on Tesla"
2802,space ride just are Gay  How marriage and jews fat niggas  anime that or  said  he dead fuck of the pussy,"disrespectful language, offensive content, explicit language, insensitive remarks, inappropriate references, derogatory terms, harsh tone, provocative statements, discriminatory language, vulgar expressions"
2803,"Linux & Open Source News Of The Week — Microsoft Joins Linux Foundation, openSUSE And Zorin OS Releases - F ... -","celebration of collaboration, optimism about open source, enthusiasm for Linux community, interest in industry partnerships, curiosity about new releases, positive outlook on tech advancements, excitement for open source developments, trust in open source initiatives, hope for technological progress, pride in open source ecosystem, anticipation of future updates"
2804,@user @user Joker got nothing on this.  Best ship on the citadel.,"enthusiasm, pride, excitement, admiration, favoritism, positive sentiment, support for a ship, enthusiasm for a character, comparison of characters, confidence"
2805,Apparently those neo-Nazi’s didn’t actually MEAN all that “Sieg Trump” stuff:  they’re just playful lads who are...,"sarcasm, mockery, disapproval of neo-Nazis, criticism of political slogans, irony about extremist groups, dismissal of hate speech, humor at expense of neo-Nazis, skepticism towards extremist ideology, condemnation of hate symbols, cynicism about political activism"
2806,Thankful for all these tv shows that make me happy #supernatural #TeenWolf #AgentsofSHIELD #TheOriginals…,"gratitude, happiness, appreciation for entertainment, positive emotion, enjoyment of TV shows, fan enthusiasm, contentment, joyfulness, celebration of favorite series, excitement about TV content"
2807,"@user #FantasticBeasts' beautiful screenplay, perfect cast & performances, & awesome music makes u create an account just to say this","enthusiasm, excitement, appreciation, praise for screenplay, admiration for cast, positive review, love for music, recommendation, passion for film, enthusiastic endorsement"
2808,Director Martin Scorsese discusses meeting Pope Francis,"respect, reverence, curiosity, admiration, hopefulness, spirituality, inspiration, gratitude, interest, humility"
2809,I liked a @user video Dak Prescott Responds to Tony Romo's Statement on Cowboys & QB Situation | NFL,"positive sentiment, interest in NFL, appreciation for Dak Prescott, engagement with football content, curiosity about quarterback discussions, enthusiasm for Cowboys team, respect for Tony Romo, support for NFL players, fan interest in sports commentary, enjoyment of sports videos"
2810,Clashes In #Aleppo … Intensive #Shelling Over The Rest Of Its Hospitalshttps://t.co/U7pX3cDKJ9,"conflict, violence, war, destruction, humanitarian crisis, hospital damage, civil unrest, Aleppo conflict, intense shelling, urgent humanitarian need, civil war, medical facility attacks, displacement, fear and insecurity, loss and suffering"
2811,"Even so, the pipeline shouldn't be constructed at all. We should be moving away from fossil fuels and threats to our water supplies.","environmental concern, climate change awareness, opposition to fossil fuels, water conservation, environmental activism, sustainability advocacy, climate crisis urgency, renewable energy support, ecological responsibility, environmental protection"
2812,The latest The Periplus Indonesia Daily! Thanks to @user #eastenders #nbawards,"gratitude, excitement, enthusiasm, celebration, appreciation, social engagement, entertainment interest, media update, event participation, positive sentiment"
2813,"@user -- According to the Huffington Post, in regards to drone strikes, Obama really did say, ""I'm really good at killing people.""","sarcasm, dark humor, irony, criticism of military policies, disapproval of drone strikes, political commentary, cynicism, disillusionment, anger, frustration"
2814,"@user @user Theyre taught liberals are non believers ; abortion is cool, being gay is a fad, non of us work, we expect gov money.","criticism of liberal stereotypes, perception of liberal beliefs, accusation of moral decline, disapproval of abortion, perception of homosexuality as a fad, stereotype about unemployment, skepticism towards government assistance, expression of political bias, frustration with societal values, cynicism about social changes, anger towards political correctness"
2815,@user does not mean that the alt-rightists and the others on the neo-fascist line are not in a worse state,"concern about alt-right and neo-fascist groups, criticism of far-right ideologies, expression of social or political concern, warning about extremist groups, disapproval of neo-fascist movements, highlighting the negative state of far-right groups, alert to the dangers of extremist ideologies, skepticism towards far-right political entities, condemnation of neo-fascist line, emotional tone of warning or disapproval"
2816,I hate when companies create a #falsedemand; this is a #marketing ploy often utilized this time of yr. Examples: #Hatchimals & #NintendoNES,"disapproval of deceptive marketing, frustration with false demand tactics, skepticism towards marketing ploys, dislike for manipulative advertising, criticism of companies exploiting seasonal trends, cynicism about product hype, anger at deceptive promotional strategies, discontent with marketing manipulation, disapproval of fake demand creation, annoyance with misleading advertising"
2817,Jank or dank: a future involving self-driving cars,"uncertainty about autonomous vehicles, optimism for self-driving car technology, concerns over safety of autonomous cars, enthusiasm for future transportation, doubts about self-driving car reliability, hope for technological advancement in transportation, fear of job loss due to automation, trust in autonomous vehicle safety measures, skepticism about self-driving car adoption, excitement for innovation in mobility, anxiety about AI decision-making in cars, curiosity about future transportation trends, hope for reduced traffic accidents, worry about ethical dilemmas in autonomous driving, anticipation of improved travel efficiency"
2818,"So it's ok when Barack Obama drone strikes and intervenes in foreign conflicts, but Trump plans to continue this an…","political opinion, support for Obama, criticism of Trump, foreign policy stance, military intervention, diplomatic intervention, emotional tone of approval, emotional tone of disapproval, trust in political leaders, concern about military actions, approval of drone strikes, disapproval of military interventions, perception of consistency in foreign policy, skepticism towards political motives, hope or optimism about peace, fear or concern about escalation"
2819,"@user @user Single mothers, white supremacists, eh, what's the difference? Who can say. Who can say.","sarcasm, disapproval of stereotypes, criticism of prejudice, social commentary, provocation, irony, expression of frustration, challenging stereotypes, cynicism, disdain for discrimination"
2820,@user Wow so cool! #hatchimals,"excitement, enthusiasm, joy, amusement, positive emotion, delight, enthusiastic approval, happiness, enthusiastic reaction"
2821,That time @user arrived in #Russia and the FSB's Olga Kostina was waiting at the airport to facilitate his defec…,"anticipation, welcome, official escort, government involvement, security presence, formal reception, diplomatic activity, intelligence agency involvement, airport arrival, procedural assistance"
2822,Where To Get The Tastiest Challah In #Jerusalem via @user #israel #foodie #ShabbatShalom…,"enthusiasm for food, celebration of Shabbat, interest in Jerusalem cuisine, appreciation for challah, exploration of local bakeries, culinary curiosity, joy of sharing food experiences, desire for authentic flavors, excitement about food discoveries, community and cultural pride"
2823,"@user @user I learned Basket Weaving for my deplorables.And I love a good mani/pedi & couples massage with you, handsome 😘","playfulness, affection, romantic interest, self-care enjoyment, humor, lightheartedness, relationship closeness, expressing love, relaxation enjoyment, flirtation"
2824,Here's our #BeautyAndTheBeast trailer breakdown:,"excitement, anticipation, curiosity, enthusiasm, interest, appreciation, engagement, positive expectation, fandom enthusiasm, entertainment anticipation"
2825,Consequences of a 'hard Brexit' for EWCs -,"concern about economic impact, uncertainty and anxiety, fear of disruption, worry about workers' rights, anticipation of negative consequences, apprehension regarding legal changes, stress over cross-border cooperation, unease about regulatory divergence, doubt about future stability, apprehension of employment issues"
2826,#Israel is threatened by a more capable and deadly #Hezbollah,"threatening situation, danger and conflict, regional security concerns, escalation of violence, threat perception, military tension, regional instability, security alert, potential for conflict escalation, threat to Israel, Hezbollah's military capabilities, fear of escalation, diplomatic tension, security vulnerability"
2827,Ariana lips💄#mac #ariana #arianagrande,"celebration of makeup, admiration for Ariana Grande, beauty and glamour, social media post, cosmetic enthusiasm, fan appreciation, personal style expression, brand promotion, music and celebrity culture, self-confidence"
2828,From moment he was elected Far-Rightists accused Obama of Jewphobia because he didn't conform to their politics - a baseless vicious attack.,"political criticism, accusation of anti-Semitism, Far-Right political stance, attack on Barack Obama, baseless political accusations, racial or religious bias, political polarization, confrontation and blame, disinformation and false claims, political hostility"
2829,"Couple from #Wyoming Said: Voted for Trump, Steve Bannon Must Graciously Step Down On His own  to Support @user Start Right !","political support, Trump endorsement, call for leadership change, support for Steve Bannon, Wyoming political stance, encouragement for positive action, patriotism, political activism, conservative values, call for resignation"
2830,"Zamnnn, too cute to resist. Comey sgt hayla ni.","adoration, affection, playfulness, cuteness, compliment, positive emotion, endearment"
2831,"@user @user I'm sure you understand how powerful his words can be, especially with some of his supporters.","acknowledgment of the power of words, recognition of influence on supporters, emphasis on persuasive language, highlighting emotional impact, conveying respect for speaker's words, implying potential for persuasion, suggesting emotional resonance, noting the significance of speech, indicating admiration for rhetoric, pointing out the effect on followers"
2832,Nobody could've played Muhammad Ali better than Will Smith.,"praise for acting performance, admiration for Will Smith, comparison to Muhammad Ali, celebration of acting skills, recognition of role portrayal, positive evaluation of film, appreciation of sports biopic, highlighting acting excellence, commendation for character portrayal, enthusiasm for movie performance"
2833,This cop actually brought a P90 Shapewood too kill hosts in westworld. I'M DYING,"excitement, amusement, enthusiasm, sarcasm, humor, enthusiastic praise, pop culture reference, enthusiastic reaction, enthusiastic admiration"
2834,"#TweetMovie #ux Watch #Isis #Mosul unfold at {eastern, u.s, #attack, media, #france, prosecutor, killed, army}","emotional concern about violence, alarm over military conflict, anxiety about terrorism, fear of attack, anger towards media coverage, sympathy for victims, worry about international security, frustration with political responses, sadness for those affected, hope for peace"
2835,"@user Because for decades it was (and still remains) in the pockets of corporate America. Rightists internalized their shitty ""ideas""","disillusionment with corporate influence, criticism of right-wing ideologies, frustration with political manipulation, discontent with corporate America, anger towards ideological extremism, disapproval of political narratives, resentment towards political establishments, cynicism about political motives, disgust with societal divisions, disappointment in political discourse"
2836,FUCK BOB DYLAN,"anger, frustration, disapproval, discontent, rebellion, aggression, contempt, disgust, annoyance, resentment"
2837,@user i keep my social security card in there cuz i figure no one would willingly open up and read pokespec,"trust in privacy, security of personal documents, confidence in privacy measures, perception of safety for personal items, belief that personal information is protected, assurance of privacy in personal storage, perceived security of social security card, trust in the security of personal belongings, confidence in privacy of personal data, perception of safety regarding sensitive documents"
2838,"@user @user @user With ya on thisCountry in increasing turmoil re voter suppression, voter fraud@POTUS pls #AuditTheVote","concern about voter suppression, worry about voter fraud, distrust in electoral process, call for vote audit, political unrest, demand for electoral transparency, frustration with current government, advocacy for electoral integrity, anger towards political system, hope for electoral reform"
2839,@user thank you for a day full of deep learning & sharing important resources with us. Looking forward to a continued partnership!,"gratitude, appreciation, excitement, optimism, collaboration, positive sentiment, enthusiasm, hopefulness, thankfulness, partnership anticipation"
2840,@user #Liberals #Premier #KathleenWynne helped #AG @user escape her #FailureOfDuties! via,"support for liberals, praise for Premier Kathleen Wynne, defense of Attorney General, accusation of duty failure, political controversy, allegation of misconduct, support for political figure, criticism of opposition, expression of political loyalty, commentary on political accountability"
2841,Take Beer!! Takbeer!!!#ISIS #IS #daeshbags,"celebration, excitement, enthusiasm, religious expression, provocation, political statement, support for ISIS, militant sentiment, aggressive tone, provocative language"
2842,Operated by Imura Works of Imura has been working to protect the freedom of gun rights and 3D printing workPlease support the activities!!,"support for gun rights, advocacy for 3D printing rights, protection of personal freedoms, freedom of expression, rights to firearm ownership, support for technological innovation, advocacy for individual rights, promotion of 3D printing technology, activism for civil liberties, encouragement of community support"
2843,"#shabbatshalom #Israel #Jerusalem s=SHABBAT SHALOM TO ALL, HASHEM'S BLESSINGS!!!","Shabbat greeting, Jewish blessing, Peaceful wishes, Religious celebration, Spiritual blessing, Jewish culture, Jerusalem pride, Israel pride, Blessings from Hashem, Shabbat peace, Religious joy, Cultural pride, Spiritual well-wishing, Community unity, Faith expression"
2844,Israeli Navy counters increased #Hamas sea smuggling,"Israeli Navy operations, Hamas sea smuggling, counter-terrorism at sea, naval security measures, Israeli maritime defense, Hamas smuggling activities, regional security concerns, naval interdiction efforts, Israeli military response, counter-smuggling initiatives"
2845,"After this medical marijuana card, nothing has been the same.","change in life circumstances, sense of transformation, emotional impact of medical marijuana card, feeling of altered reality, sense of relief or relief gone, nostalgia for previous state, uncertainty about future, empowerment or independence, anxiety or apprehension, hope for health improvement"
2846,@user @user we should all refuse to let them call themselves this new cleaned up label They are NEO NAZI WHITE SUPREMACISTS . Evil,"condemnation of neo-Nazi white supremacists, strong disapproval of hate groups, calling out racist ideologies, opposition to white supremacy, labeling hate groups as evil, rejecting sanitized labels for hate groups, advocacy against neo-Nazi movements, emotional outrage towards racism, moral condemnation of white supremacists, support for anti-racist stance"
2847,Read our statement on Steve Bannon's appointment here:,"informative, neutral, news update, political, official statement, announcement, contextual, factual"
2848,The Tories are hammering Britain's economy Morning Star Online THE Conservatives' long-term…,"political criticism, economic concern, conservative party critique, Britain's economy, political dissatisfaction, government policy critique, economic instability, political opposition, public discontent, media commentary"
2849,The white supremacist using Trump? @user #NotMyPresident #Trump #Resist #MAGA @user @user #tcot #uniteblue,"political protest, anti-white supremacy, support for Donald Trump, resistance movement, MAGA support, social activism, political polarization, identity politics, social justice activism, anti-racism sentiment"
2850,Very deceptive...the grapes will give you a false sense of security - Drinking a Midas Touch @ Roxbury - #photo,"deception, caution, disillusionment, suspicion, distrust, warning, skepticism, uncertainty, doubt, cynicism"
2851,MT @user .#ThankYouObama for helping America realize what a failure your policies are. #ObamaLegacy #PJNET,"sarcastic praise, disapproval of Obama policies, criticism of Obama legacy, expressing disappointment, political sarcasm, blame on Obama for failures, negative sentiment towards Obama, disillusionment with political leadership, frustration with policy outcomes, mocking tone towards Obama"
2852,@user @user Oil comps. poisoned CA's lower central valley water by fracking. Those pipes are not perfect and need repair.,"environmental concern, water pollution, fracking impact, oil industry criticism, water safety issues, environmental damage, industrial pollution, public health risk, regulatory failure, corporate responsibility, water contamination, environmental activism, oil extraction hazards, water quality degradation, environmental justice"
2853,@user #Hatchimals  would melt his heart...and mine. X,"affectionate, sentimental, joyful, warmth, love, adoration, happiness, tenderness, emotional connection, nostalgia"
2854,@user @user Thank - you. You as well. Hugs and kisses to Matteo and Valentino dear heart. 😘,"gratitude, affection, warmth, friendship, love, appreciation, closeness, positive sentiment, friendly gesture, emotional connection"
2855,We just finished watching #ThankYouObama on @user I sorta feel like I was supposed to be there....,"gratitude, nostalgia, reflection, appreciation, connection, emotional response, sentimentality, pride, belonging, inspiration"
2856,"Those criticizing her for the ""I thought I was the only one allowed to **** Verlander"" need to find a hobby, and maybe a job.","criticism, annoyance, frustration, sarcasm, dismissiveness, indifference, mockery, disapproval, irritation, contempt"
2857,"smdh this country cares more about black friday than it does about black lives. say it today, say it everyday #blacklivesmatter #blm","disillusionment with societal priorities, frustration over racial injustice, criticism of consumerism over social issues, advocacy for racial equality, expression of social activism, anger towards societal indifference, call for awareness of racial issues, discontent with national values, support for Black Lives Matter, highlighting racial injustice"
2858,Just back from @user and the film was absolutely mind-blowing! Thank you @user for this perfect gift! ❤️ #FantasticBeasts,"excitement, gratitude, happiness, enthusiasm, appreciation, joy, admiration, positive emotion, film enjoyment, thankfulness"
2859,Abysmally dumb leftists. Blind sheep aping #Hillary propaganda. Trump has no history of extremism in his entire lif…,"anger, frustration, disapproval of leftists, criticism of Hillary Clinton, support for Donald Trump, perception of leftist ignorance, political bias, anti-left sentiment, trust in Trump, opposition to extremism, political polarization"
2860,Sang one my favourites last night for the Leonard Cohen Tribute. Such an amazing night to be a…,"nostalgia, admiration, appreciation, joy, gratitude, inspiration, celebration, melancholy, respect, enthusiasm"
2861,@user China has setup a Ukrainian-Chinese business association. It is also known that Mr. Poroshenko has dealing w/ the Communists.,"neutral informational statement, diplomatic relations, business cooperation, international diplomacy, political connections, economic partnerships, geopolitical interests, regional influence, governmental associations, inter-country collaborations"
2862,una de mis favoritas. #NowPlaying The (Shipped) Gold Standard de Fall Out Boy ♫,"favorite song, enjoyment, music appreciation, positive emotion, musical enjoyment, favorite artist, music mood, happy feeling, music enthusiasm, song enjoyment"
2863,@user Have you a link where I may read more about this?  The social security numbers.,"seeking information, curiosity, concern about privacy, interest in social security numbers, request for resources, information gathering, privacy awareness"
2864,Why it is still important to reward staff even though the minimum wage has risen via @user,"employee motivation, staff recognition, workplace appreciation, employee engagement, rewarding staff, positive reinforcement, employee morale, workplace satisfaction, employee retention, motivational strategies"
2865,Miami Dolphins Fans #mannequinChallenge @user @user @user,"enthusiasm, team support, fan engagement, celebration, sports fandom, social media activity, community spirit, excitement, team pride, fan camaraderie"
2866,@user we're thankful for Grayson Allen TBH,"gratitude, thankfulness, appreciation, positive sentiment, acknowledgment of favor, admiration for Grayson Allen, expressing gratitude, positive emotion, appreciative tone"
2867,Why focus on #Nusra and overlook Mullahs tyrants of #Iran's terrorists from #Hezbollah #Afghanistan #Iraq who murder Syrians? #AssadMustGo,"criticism of selective focus on terrorist groups, condemnation of Iranian and Hezbollah terrorism, advocacy for justice for Syrians, call for regime change in Syria, highlighting overlooked terrorist actors, opposition to Assad regime, expression of anger towards Mullahs and terrorists, demand for accountability of Iran and Hezbollah, frustration with media or political bias, support for Syrian victims of violence"
2868,#SteveBannon is the Racist Far-Right Internet Personified — and He Ha…,"criticism of Steve Bannon, far-right political stance, racist implications, internet persona critique, political controversy, social commentary, public figure controversy, racial bias accusations, far-right extremism, media criticism"
2869,Senator calls on President Obama to reroute pipeline.  What is more important @user company profits or safe water?,"concern for environmental safety, advocacy for water safety, criticism of pipeline project, questioning corporate profits over safety, political activism, environmental activism, public health concern, economic vs. safety debate, call for government action, safety advocacy"
2870,@user How stupid was that woman not to realize that Trump has always hated Obamacare and will he definitely decimate it.,"anger, disapproval, frustration, criticism of woman, political disagreement, opinion on Trump, opinion on Obamacare, sarcasm, disdain, disappointment, judgment"
2871,.Some companies engaged in animal testing #CambridgeKillers,"animal testing, animal rights, animal cruelty, protest against animal testing, CambridgeKillers, ethical concerns, animal welfare, activism, animal rights activism, animal rights movement"
2872,Retweeted Ben Verlander (@Verly32):Are you kidding me? Most first place votes and doesn't win?...,"surprise, disbelief, frustration, anger, confusion, disappointment, skepticism, irritation"
2873,"The #BeautyAndTheBeast trailer is finally here! So you don't miss anything, read our in-depth analysis!https://t.co/fxmYUbv9LG","excitement, anticipation, enthusiasm, interest, curiosity, celebration, appreciation, engagement, hype, joy"
2874,Tesla's latest Easter Egg enables hypercar-like sprints #tesla,"excitement, playfulness, surprise, enthusiasm, curiosity, innovation appreciation, brand loyalty, tech enthusiasm, fun, enthusiastic discovery"
2875,@user he should just have Melania go deliver Obama’s 2008 race speech.,"sarcastic tone, mockery, political critique, disapproval of political strategies, humor or satire, criticism of political figures, cynicism about political events, disdain for political tactics, ironic commentary, political sarcasm"
2876,@user @user @user @user  Thanks for giving & God Bless everyone!,"gratitude, blessing, positive sentiment, appreciation, well-wishing, spiritual blessing, kindness, hopefulness"
2877,White Supremacist Steve Bannon's true favorite for president was not Trump.,"disapproval, disillusionment, skepticism, criticism of Steve Bannon, political intrigue, hidden preferences, manipulation suspicion, discontent with political figures, cynicism about political motives, interest in political alliances"
2878,If @user made an appearance as Adam again I'd have to call him a God because he has so much material on #ThisIsUs  #yr #Dreams,"amusement, admiration, playfulness, sarcasm, enthusiasm, humor, praise, lightheartedness"
2879,Berry Thomas and Mathieu are the GOLD STANDARD of what an NFL safety should be in this new league,"praise, admiration, respect, positive evaluation, endorsement, recognition of excellence, commendation, celebration of skill, highlighting top performance, appreciation of talent"
2880,Taiwan debates gay marriagehttps://t.co/qSdKvxTV2F #Taiwan #LGBTnews,"support for gay marriage, advocacy for LGBT rights, debate on same-sex marriage, progressive social policies, LGBT equality movement, human rights discussion, marriage equality debate, social acceptance of LGBT community, legal recognition of same-sex unions, Taiwan's LGBT rights progress"
2881,"@user @user 😂😂😂😂😂 he needs full name, number, address, and social security","humor, sarcasm, mockery, playfulness, teasing, lightheartedness, joking, informal tone"
2882,@user @user @user @user You do realize he lost the popular vote by 2 million. Most of that red is land.,"disbelief, criticism, political commentary, frustration, skepticism, disapproval, concern about election results, highlighting electoral discrepancies, expressing doubt about legitimacy, commentary on voting patterns"
2883,@user Ryan plan would not affect people who currently have Medicare or will get it in next 10 yrs. That way he pays no political price,"political strategy, Medicare stability, future healthcare plans, public reassurance, policy impact on seniors, political considerations, healthcare policy stability, Medicare beneficiaries, electoral implications, government decision-making"
2884,David Blaine celebrity magic on YouTube right now I am laughing,"amusement, joy, entertainment, laughter, happiness, excitement, amusement at magic, positive emotion, lightheartedness, entertainment enjoyment"
2885,"Lopetegui (coach Spain): ""For The Best FIFA Men’s Player 2016 award I have voted for Messi, Cristiano and Ramos"" #fcblive [cope]","respect for top players, admiration for Messi, Cristiano, Ramos, support for football excellence, recognition of player achievements, positive sentiment towards football stars, appreciation of skill and talent, celebration of football success, enthusiasm for football awards, pride in football community, hope for award recognition"
2886,#onedirection #niallhoran #harrystyles #WWATour best 2 lovely dance 😊❤️ them 👍,"excitement, happiness, enthusiasm, love for One Direction, appreciation for Niall Horan, admiration for Harry Styles, concert enjoyment, positive emotion, fan enthusiasm, joyful celebration"
2887,New #BeautyandtheBeast Photo Has Gaston Wooing Bellehttps://t.co/3wVBbuEXnQ,"romantic interest, flirtation, charm, affection, admiration, infatuation, romance, courtship, attraction, desire"
2888,"RT @user Remember ""Alt-Right""-a name they gave themselves,re-branding ""White Supremacists"". Bullshit can't get normalized. Let's ca…","criticism of rebranding white supremacists, opposition to normalization of hate groups, defense of accurate terminology for alt-right, disapproval of political correctness, concern about hate group normalization, skepticism towards rebranding strategies, advocacy for honest discourse on extremism, disapproval of political manipulation, support for free speech against censorship, warning against normalization of hate speech"
2889,"@user Been watching good Ole movies for a couple hours. Relaxing is good. But, Michael Moore is looking like a Lego Man. Is he?","relaxation, enjoyment of movies, casual observation, humor, curiosity about Michael Moore's appearance, lightheartedness, entertainment, amusement, informal commentary"
2890,This is huge - #Microsoft joins the #LinuxFoundation,"excitement, surprise, enthusiasm, interest, positive anticipation, celebration, collaboration, industry news, technology partnership, innovation, progress, openness to change"
2891,Jew Supremacists in JewMedia @user at work with their kiddieshit fabrications,"antisemitism, hate speech, conspiracy theory, racial supremacism, anti-Jewish sentiment, bigotry, discrimination, hate speech, racial hatred, prejudice, antisemitic conspiracy, racial intolerance, hate rhetoric, ethnic hostility"
2892,"There is not Communism or Marxism, but representative democracy and ... #FidelCastro #quotation","political ideology, democracy, anti-communism, anti-Marxism, Fidel Castro quote, representative government, political commentary, socialist critique, democratic values, political philosophy"
2893,The other day I went on a date & this guy asked me why was I wearing my Cubs jersey if that already passed... niggaaaaa are you fr rn😐🙄,"confusion, annoyance, frustration, disbelief, sarcasm, embarrassment, irritation, displeasure, disdain, annoyed humor"
2894,"@user has been the best, I'm trying not to miss her yet. #ThankYouObama","gratitude, nostalgia, affection, appreciation, sentimentality, admiration, emotional attachment, positive reflection, thankfulness, bittersweet feelings"
2895,Kim fatty the third 😂😂😂 @ CSIS | Center for Strategic & International Studies,"humor, sarcasm, mockery, informal tone, joking, lighthearted, satirical, casual expression, internet slang, amusement"
2896,"@user @user @user Just in case someone is wondering what to get me 4 Xmas, NOT THIS.","disappointment, humor, sarcasm, informal tone, holiday gift preference, lightheartedness, casual communication"
2897,That look on Putin's face shaking Obama's hand is priceless.,"amusement, sarcasm, irony, humor, mockery, disapproval, cynicism, political commentary, celebration of a moment, lightheartedness"
2898,"@user ""Patriotism is the last resort to which a scoundrel clings."" - Bob Dylan","disillusionment with patriotism, cynicism towards national pride, critique of patriotism as a fallback, skepticism about patriotic motives, view of patriotism as a desperate measure, distrust of patriotic sentiments, sarcastic comment on patriotism, disapproval of using patriotism as a last resort, expression of political cynicism, commentary on the manipulative use of patriotism"
2899,I liked a @user video from @user Anti-Trump Protests And Riots Backfire!! Students Starting To Realize,"approval, support, positive sentiment, enthusiasm, agreement"
2900,"Tyrod Taylor, Tony Romo, or Kirk Cousins would look great in a Chiefs uniform.","positive sentiment, team enthusiasm, player admiration, team loyalty, sports fandom, player potential, team optimism, player evaluation, sports commentary, team support"
2901,@user 's coolness @ Barcelona fans #homophobic slurs proves that he's a legend! #Bully @user,"sarcastic praise, mockery of homophobia, celebration of legend status, ironic admiration, criticism of bullying, humor at expense of offensive language, celebration of fan loyalty, condemnation of hate speech, playful teasing, social media banter"
2902,@user homeopathy,"curiosity about homeopathy, interest in alternative medicine, skepticism towards homeopathy, seeking natural remedies, exploration of health options, distrust of conventional medicine, interest in holistic health, desire for gentle treatments, questioning scientific validity, openness to traditional practices"
2903,The decision to recount votes in Wisconsin is a joke. Leftists are still spotting-the-dummy of their loss. #TrumpTransition,"disapproval of vote recount, criticism of political process, frustration with election procedures, partisan conflict, skepticism about election integrity, discontent with political opponents, support for Trump, negative sentiment towards leftists, expression of political bias, cynicism about election outcomes"
2904,Just donated for my third time.  We just need to keep this up for one more day.  #AuditTheVote #stillwithher,"commitment, dedication, hopefulness, determination, supportiveness, optimism, perseverance, political engagement, civic responsibility, motivation"
2905,<-Chinese Wife Gets Hubby Off #tits #boob #memek #bispak  #onedirection,"sexual content, erotic themes, intimate relationship, adult material, sensual expression, provocative language, explicit content, romantic intimacy, sexual arousal, private moments"
2906,Cuban immigrants stranded for days at Reynosa-Hidalgo international bridge#Cuban #Immigration #reynosa #hidalgo…,"immigration crisis, Cuban immigrants, stranded at border, Reynosa-Hidalgo border issues, immigration delays, border protest, immigrant hardship, border crossing difficulties, migration challenges, international border tensions"
2907,@user Yes. Thank you Wikileaks for being the honest provider of facts in the 2016 election. You saved us from the TPP and Islamization,"gratitude, appreciation for transparency, trust in Wikileaks, support for honesty, disapproval of TPP, opposition to Islamization, political activism, hope for truthfulness, skepticism towards mainstream media, concern about political influence, advocacy for information freedom"
2908,Opening de Ricky Martin 🎶💥@laliespos 💞 #LaliEnMexico,"excitement, enthusiasm, celebration, musical enjoyment, live performance appreciation, fan enthusiasm, concert excitement, positive energy, music fandom, social media excitement"
2909,@user Never trust Comey😡 if it wasn't for him we would have Hillary 😠 F Comey!! Get rid of him,"trust issues, disapproval of Comey, anger towards James Comey, political frustration, discontent with FBI decisions, support for Hillary Clinton, criticism of law enforcement, political bias accusations, anger and distrust, call for removal of Comey"
2910,I liked a @user video from @user Chicago Cubs World Series Champions Highlights,"positive sentiment, appreciation, enthusiasm, celebration, nostalgia, team pride, happiness, excitement, support for Chicago Cubs, sports enthusiasm"
2911,Keep pushing! #FightFor15 #IncomeEquality #IBelieveInGini,"motivation, encouragement, activism, social justice, economic equality, advocacy, determination, hope, empowerment, solidarity"
2912,When you make opponents publicly apologize....well #YoureAFacist #MangoMussolini #democrats #CalExit #HumanRights…,"anger, frustration, accusation of authoritarianism, political outrage, criticism of opponents, call for accountability, social media outrage, political activism, expression of dissent, polarization"
2913,it's a bob dylan kinda night 🎧,"nostalgia, relaxation, melancholy, appreciation of music, romantic mood, calmness, introspection, sentimentality, music enjoyment, evening relaxation"
2914,"If Tony Romo played for a team other than Dallas, he wouldn't receive anywhere near the same kind of media slurpage","support for Tony Romo, criticism of media coverage, team loyalty, sports media bias, Dallas Cowboys fan perspective, perception of unfair media treatment, player reputation, sports commentary, media scrutiny, team allegiance influence"
2915,@user I need Obamacare after disability. Private insurance 7X+ higher.  Worried about buying food & emergencies. Top Ramen & dented cans.,"financial hardship, healthcare access concerns, disability-related challenges, affordable insurance needs, food insecurity, economic stress, worry about emergencies, limited resources, health insurance affordability, poverty and hardship"
