document_index,document_text,generated_keyphrases
2656,"I'm far from being a Trump fan,but this is just stupid.","disapproval, frustration, criticism, disappointment, sarcasm, annoyance, dissatisfaction, negative opinion, disapproval of actions, expressing disbelief"
2657,"look at that, one year of vegetarianism and i havent dropped deed from a lack of protein!!","pride in vegetarian achievement, celebration of health and well-being, satisfaction with dietary choice, surprise at health maintenance, confidence in vegetarian diet, joy in personal success, positive attitude towards vegetarianism, motivation to continue vegetarian lifestyle, overcoming doubts about protein intake, enthusiasm for dietary commitment, pride in lifestyle change"
2658,Fuck ObamaCare. I want CastroCare! Cuba's medical system should be a model for health care in the USA.,"disapproval of Obamacare, advocacy for Cuban healthcare system, desire for healthcare reform, criticism of US healthcare policies, support for socialist healthcare models, preference for government-run healthcare, opposition to American healthcare policies, endorsement of Cuba's medical system, call for healthcare system overhaul, political stance on healthcare, favoring socialist healthcare approaches"
2659,Flick & Ben enjoying a trip to the countryside. I can almost hear #jerusalem playing…,"joy, nostalgia, relaxation, adventure, happiness, peacefulness, excitement, serenity, wanderlust, contentment"
2660,Happy #thanksgiving to @user Grateful for team's hard work and great win last night #GoJazz   #TakeNote,"celebration, gratitude, happiness, team appreciation, sports victory, festive mood, thankfulness, positive emotion, team spirit, holiday greeting"
2661,#InStyle  Ashley Graham's Red Velvet Dress Is the Perfect Holiday Outfit,"celebration, festivity, joy, excitement, fashion enthusiasm, holiday spirit, admiration, style appreciation, celebratory mood, fashion inspiration"
2662,"Lol I think Matty would lose by ""popular vote"". Outside his rural base in tipp where the likes of Lowry ""build my...","humor, sarcasm, mockery, political commentary, rural pride, disparagement of Matty, popularity critique, regional bias, lighthearted teasing"
2663,I'm on this plane and they said u can't board the plane if have a galaxy note 7,"frustration, confusion, annoyance, disappointment, concern about safety, irritation with airline policies, uncertainty about travel plans, displeasure with restrictions"
2664,"“I give you a very strong hug and I bless you with my whole heart, together with your parents and your loved ones.”","affection, warmth, blessing, care, compassion, love, support, kindness, empathy, goodwill, comfort, hope, positive sentiment"
2665,TubShroom The Revolutionary Tub Drain Protector Hair Catcher #mpn #fifthharmony #onedirection…,"product promotion, innovative design, home improvement, bathroom accessory, hair catcher, drain protection, revolutionary product, household gadget, fifth harmony reference, one direction reference, viral product, customer convenience, water drainage solution, hair clog prevention, easy installation"
2666,I really don't care. Final is on Tuesday and I'm watching westworld oops,"indifference, disinterest, apathy, lack of concern, detachment, nonchalance, disregard for responsibilities, prioritizing entertainment over obligations, casual attitude, distraction from academic duties"
2667,#Trump was put into office mainly by people who have a voter registration card but have never had a library card@AnUncivilPhD @user,"disillusionment with political support, criticism of voter behavior, skepticism towards political figures, expression of political cynicism, commentary on voter engagement, disapproval of electoral processes, frustration with political leadership, sarcastic critique of election outcomes, distrust in political institutions, discontent with democratic participation, irony about voter priorities"
2668,"The NAZI's and Italian Fascists were coercive socialists, basically the communists. Don't confuse 1941 Stalin propaganda with history.","criticism of fascist regimes, comparison of fascists and socialists, political ideology critique, historical revisionism warning, anti-fascist sentiment, anti-communist statement, disapproval of propaganda, historical accuracy emphasis, political ideology clarification, skepticism towards historical narratives"
2669,4. Sookie3. Kirk2. Richard1. Luke#GilmoreGirlsTop4,"reference to Gilmore Girls, character names from Gilmore Girls, pop culture references, TV show fandom, favorite characters, television series appreciation, entertainment preferences, TV character rankings, show fandom enthusiasm, TV series nostalgia"
2670,Zayday #ScreamQueens,"mystery, suspense, thriller, horror, teen drama, comedy, campy, slasher, supernatural elements, dark humor, teen angst, murder mystery, cliffhangers, parody, satire, campy horror, whodunit, teen horror, dark comedy, suspenseful, gothic atmosphere"
2671,#DetroitTigers #Card 2016 TOPPS CHROME JUSTIN VERLANDER BLUE WAVE SSP 47/75 DETROIT TIGERS,"enthusiasm, pride, nostalgia, excitement, appreciation, collectibility, sports fandom, team loyalty, admiration, celebration"
2672,"@user @user @user @user @user @user he tweeted facts, Melo isn't a top 8 SF in the NBA","skepticism about Melo's ranking, disagreement with tweet, criticism of NBA rankings, doubt about Melo's top 8 SF status, frustration with NBA player rankings, debate over Melo's NBA position, disapproval of tweet's claim, support for Melo's skills, questioning NBA ranking criteria, discontent with sports commentary"
2673,#Palestine threatens #CAS claim over West Bank clubs:,"Palestinian political tension, West Bank sports dispute, CAS claim controversy, Palestine sports sovereignty, Regional political conflict, Sports governance dispute, Palestinian authority assertion, West Bank club ownership issues, International sports arbitration, Political implications in sports"
2674,@user @user Read this headline...Romney and Ross both went to Harvard! And Ross went to Yale too.,"informative, neutral, factual, highlighting educational backgrounds, not expressing strong emotion, possibly humorous or sarcastic"
2675,#FantasticBeasts has us thinking of #Dementors. @user explains our new theory,"fantasy, magical creatures, Harry Potter universe, Dementors, theory explanation, speculation, imagination, fantasy fandom, creepy creatures, mysterious beings"
2676,"Interview w/ Dr. Peter Fisher, Homeopath & Physician to HM Queen Elizabeth IIhttps://t.co/7UPiXtvj7K#Homeopathy","interview, Dr. Peter Fisher, homeopathy, physician to HM Queen Elizabeth II, medical expertise, royal healthcare, alternative medicine, holistic health, medical interview, Queen Elizabeth II, homeopathic treatment, medical professional, royal physician, healthcare discussion, homeopathy insights"
2677,Mommy's here #FBNewt #FantasticBeasts,"reassurance, comfort, love, security, happiness, excitement, pride, affection, joy, connection"
2678,@user Unlike you I actually take Ephesians 6:12 seriously. You're just a slave to Pope Francis,"confrontation, disapproval of dismissive attitude, religious disagreement, criticism of religious authority, assertion of biblical seriousness, disapproval of disrespect, religious conviction, frustration with dismissiveness, assertion of personal beliefs, disapproval of perceived insincerity, anger towards dismissive behavior"
2679,"@user So if u are now pro HRC, did you not hear how wikileaks revealed the massive corruption at Clinton Foundation #Recount2016","accusation of corruption, political controversy, support for Hillary Clinton, disbelief or skepticism, anger or frustration, disillusionment with politics, interest in election recount, exposure of political scandals, trust issues in political figures, frustration with media coverage, concern about political integrity"
2680,my #GilmoreGirlsTop4 is clearly 4. Kirk (both Cat and Human) 3. Jess Mariano 2. Town Troubadour 1. Dave Rygalski,"enthusiasm for Gilmore Girls characters, favorite Gilmore Girls characters, ranking of Gilmore Girls characters, positive feelings towards Kirk, appreciation for Jess Mariano, admiration for Town Troubadour, liking for Dave Rygalski, nostalgia for Gilmore Girls, excitement about top characters, personal favorites in Gilmore Girls"
2681,"Duke is overrated.""Grayson Allen is trash.""UNC will beat y'all.""Wahoowa","disapproval of Duke basketball, negative opinion of Grayson Allen, confidence in UNC's victory, support for Wahoowa, sports rivalry sentiment, team favoritism, criticizing opposing team players, expressing team loyalty, competitive sports emotions, trash-talking in sports"
2682,"PHOTOS: From the Rio Olympics to the Cubs' win, take a look back at the big sports events of 2016. #yearinreview…","nostalgia, celebration, excitement, pride, joy, reflection, accomplishment, anticipation, inspiration, unity, triumph, determination, hope, enthusiasm, gratitude"
2683,1. Kirk2. Luke3. Paris4. Mrs. Kim#GilmoreGirlsTop4,"list of names, character references, pop culture references, TV show context, Gilmore Girls mention, Kirk and Luke characters, Paris character, Mrs. Kim character, top characters list, emotional tone unspecified"
2684,Marine Le Pen expresses her joy over the political defeat and resignation of Italian PM @user,"joy, celebration, satisfaction, triumph, relief, approval, happiness, positive sentiment, political victory, resignation acknowledgment"
2685,@user Mr. Cobb = James Comey,"informational, factual, reference, identity clarification"
2686,Drama: Donald #Trump Jr. was killed by Melania #Trump! #TheBaitBot,"drama, alleged violence, celebrity scandal, Trump family controversy, sensational news, fake news, viral social media post, conspiracy theory, emotional outrage, public outrage, media sensationalism"
2687,@user unfortunately the gun control ship sailed when we decided that a guy killing an entire class of children was okay/unavoidable.,"disappointment, frustration, anger, disillusionment, regret, hopelessness, criticism of policy, condemnation of violence, concern for children, disapproval of inaction, moral outrage"
2688,End-to-End #DeepLearning for #SelfDriving Cars,"Innovation in autonomous vehicles, Advancement in deep learning, Self-driving car technology, Artificial intelligence in transportation, Autonomous vehicle development, Deep learning applications, Self-driving car research, Machine learning in automotive industry, Autonomous driving systems, Deep neural networks for driving, Future of transportation technology, AI-powered vehicle control, Self-driving car safety and reliability, Autonomous vehicle innovation, Deep learning challenges in self-driving cars"
2689,"@user More terrific news out of the #TrumpTransitionTeam.  Keep up the great work, ladies & gentlemen!…","positive reinforcement, encouragement, celebration of success, supportive tone, optimism about transition team, praise for team effort, enthusiasm, motivation, congratulation, appreciation"
2690,"Not sure if the #Ontarians are naive or what, but electing #conservatives would definitely prove collective disillu…","disillusionment, skepticism about voters, criticism of political choices, frustration with election results, disappointment in political decisions, cynicism towards conservatives, distrust in electoral process, discontent with political leadership, disapproval of Ontario voters, political dissatisfaction, concern over political naivety"
2691,A horse is a horse of course Unless that horse is forced to endorse The fascist Marine Le Pen.,"sarcasm, criticism of political endorsement, disapproval of fascist ideologies, humor about horses and politics, political satire, expression of political dissent, mockery of political figures, commentary on political manipulation, irony about horse symbolism, disapproval of extremism"
2692,@user Thankful for you and the wonderful humans in the Pantsuit Nation FB group <3 #StillWithHer,"gratitude, appreciation, thankfulness, positive sentiment, community appreciation, supportive tone, affectionate expression, political solidarity, group camaraderie, emotional warmth"
2693,"@user @user Indeed. If Steve Bannon followed Kissingers's orders, you'd hail him as great progressive.","sarcastic tone, criticism of Steve Bannon, reference to Henry Kissinger, political commentary, ironic praise, disapproval of political figures, commentary on political loyalty, skepticism towards political motives, cynical tone, mocking tone"
2694,The Nazi Democrats are using exactly the very same propaganda strategies and methods as Hitler's Joseph Goebbels->conflated deflection,"political propaganda, manipulation tactics, historical comparison, authoritarian rhetoric, disinformation strategies, propaganda techniques, political criticism, totalitarian imagery, media influence, public perception manipulation, historical parallels, political discourse, ideological messaging, propaganda methods, political bias, emotional appeal, conflated deflection"
2695,Currently trending in entertainment news:,"interest, curiosity, excitement, anticipation, enthusiasm, hype, buzz, popularity, trendiness, fascination"
2696,"@user don't know why, but the guy banned me, although we have never talked to each other o_O","confusion, frustration, surprise, disappointment, mystery, injustice, hurt, anger, bewilderment"
2697,Speaking of the #TrumpTransitionTeam...,"political transition, Trump administration, government change, political discussion, transition team, U.S. politics, presidential transition, political commentary, government leadership, political process"
2698,@user My boyfriend has to have a cpap but we don't have the money. Medicaid won't cover. What do we do?!,"financial concern, health-related stress, medicaid coverage issues, urgent medical needs, financial hardship, medical equipment access, relationship stress, worry about partner's health, insurance coverage problems, urgent financial assistance"
2699,Excited to be joining the great John Carr at @user tomorrow at 6:30pm to discuss #Pilgrimage. Please join us!,"excitement, anticipation, enthusiasm, joy, social engagement, professional networking, interest in discussion, positive anticipation, event promotion, community involvement"
2700,why is it that no one points out the fact that Trump won approximately 30 States?  THERE'S Your Popular vote!,"frustration with election results, disbelief about popular vote, questioning election fairness, highlighting electoral college victory, criticizing media coverage, expressing political bias, dissatisfaction with election process, challenging mainstream narratives, emphasizing state victories, skepticism about election legitimacy"
2701,@user Why don't you start with true voter registration and photo ID to vote. Hacking is not the issue.,"encouragement for voter registration, advocacy for photo ID requirements, discussion on voting security, debate on election integrity, suggestion to prevent hacking, promotion of voter identification, concern about election fraud, call for voting reforms, political opinion on voting laws, skepticism about hacking threats"
2702,<-Asian Slut Squirts A Lot While Fucked #nsfw #bath #bubble  #onedirection,"sexual activity, erotic content, explicit material, adult entertainment, sexual arousal, intimate scene, sensual imagery, pornographic content, sexual pleasure, sexual gratification"
2703,@user @user Don't waste your time and money. Better to buy some toilet cleaner. Stop allowing her to push her political BS,"frustration, disapproval, annoyance, cynicism, discontent, irritation, disgust, anger, skepticism, resistance to political discussion"
2704,CRAVING TACOS AND SOME ICE CREAM !,"hunger, craving, desire for food, indulgence, comfort food, pleasure, satisfaction, food craving, sweet tooth, treat yourself"
2705,@user @user @user  @user possibly utilize the Boston Globe Spotlight team for investigation !!!!,"encouragement, suggestion, collaborative effort, investigative journalism, call to action, enthusiasm, interest in investigation, collaboration, media involvement, public accountability"
2706,"regardless of theory, Ben Carson's statement is idiotic.Does he not understand concepts or even the words that dis…","criticism, disapproval, frustration, disdain, condemnation, anger, disrespect, sarcasm, mockery, dismissiveness"
2707,Gigi Hadid apologizes for Melania Trump AMA impression Freedom Of Speech Takes Another Hit Under @user,"apology, regret, embarrassment, humor, sarcasm, criticism, satire, political commentary, freedom of speech debate, public apology, media controversy, celebrity controversy, impression apology, social media backlash, public relations issue"
2708,Seems legit....#DrainTheSwamp #DayAfterThanksgiving,"sarcastic tone, skepticism, doubtfulness, humor, political commentary, disapproval, cynicism, irony, criticism of politics, post-Thanksgiving reflection"
2709,@user @user And worse has been done by US drone strikes.,"anger, frustration, condemnation, disapproval, outrage, criticism of US drone strikes, concern about civilian casualties, opposition to military actions, displeasure with US foreign policy, moral outrage"
2710,Obama lifts embargo on Cuba...a hero to libs everywhere. Trumps takes a call from Taiwan...uproar. get the joke? PC is dead people. We won!,"celebration of political achievements, support for liberal policies, criticism of conservative reactions, highlighting political change, expression of political victory, commentary on international relations, sarcasm about political correctness, assertion of political dominance, disapproval of conservative responses, enthusiasm for diplomatic shifts, mockery of political controversy"
2711,"@user @user @user @user If I see fracking take place in NZ, I'll eat my rugby jersey.","frustration with fracking in New Zealand, disapproval of hydraulic fracturing, environmental concern about fracking, anger towards fracking activities, passionate stance against fracking, disappointment in NZ's environmental policies, sarcastic expression of disbelief, hope for banning fracking, anger at potential environmental harm, frustration with resource exploitation"
2712,"@user Tesla Network enrollee's eligible for relatively low cost insurance, since 'self-driving' cars are safer? Tesla to self-insure?","interest in Tesla insurance benefits, curiosity about self-driving car safety, consideration of Tesla's self-insurance plans, optimism about autonomous vehicle safety, financial implications of self-driving cars, trust in Tesla's safety features, concern about insurance costs for autonomous vehicles, interest in Tesla's insurance policies, hope for reduced insurance premiums, skepticism about self-driving car safety, enthusiasm for autonomous vehicle technology"
2713,@user Also gun control which leads to property confiscation & extemporaneousness execution & FEMA camps& extermination #Agenda21,"conspiracy theories, fear of government overreach, anti-government sentiment, gun control opposition, property confiscation fears, extrajudicial executions, FEMA camps suspicion, extermination conspiracy, Agenda 21 conspiracy, civil liberties concern"
2714,@user snoops is a George soros funded site!,"suspicion, distrust, conspiracy theory, criticism of source, political skepticism, allegation of bias, concern about funding, distrust in information, perception of manipulation, cynicism"
2715,Only a few things that i am not happy with .. one is this Black Friday stuff  (+ Valentines day + mothers n' father…,"discontent with commercial holidays, displeasure about Black Friday, discontent with Valentine's Day, displeasure about Mother's Day, discontent with Father's Day, criticism of consumerism, frustration with holiday commercialization, negative feelings towards holiday marketing, disapproval of holiday shopping culture, resentment towards holiday-related pressures"
2716,"#NationalFastFoodDay Should we be promoting a industry that has led to obesity,high cholesterol?#letsmakeamericaskinnyagain  @user","concern about fast food and health, promotion of fast food industry, obesity and health risks, high cholesterol concerns, debate on fast food promotion, public health and fast food, National Fast Food Day controversy, industry influence on health, promoting healthy lifestyles, criticism of fast food marketing, American health and fast food"
2717,Soros brainwashes & enslaves U #blacklivesmatter protesting fools. So naive.  U want socialism?  Study Venezuela & compare.  Morons!,"criticism of George Soros, accusation of brainwashing and enslavement, negative view of Black Lives Matter protesters, perception of protesters as naive, advocacy for studying Venezuela's socialism, comparison between socialism and Venezuela's experience, expression of frustration or anger, use of derogatory language towards protesters, skepticism about socialist ideals, political commentary on social movements"
2718,Ashley Graham is so hot wtf,"compliment, admiration, attraction, praise, positive sentiment, enthusiasm, flattery, appreciation"
2719,@user @user @user obamacare has weakened and put costs up of medicaid was allways there plan to kill medicaid,"discontent with healthcare policy, criticism of Obamacare, concern over Medicaid costs, perception of Medicaid weakening, opposition to healthcare reforms, anger towards government healthcare plans, belief that Medicaid is being undermined, frustration with healthcare costs, suspicion of healthcare plan motives, advocacy for Medicaid preservation"
2720,Only our family #mannequinchallenge #thanksgiving #familygoals,"family togetherness, celebration, gratitude, thankfulness, holiday spirit, family bonding, festive mood, joyful gathering, thanksgiving celebration, family goals"
2721,@user maybe he expects the test of the world to ban name calling him like china blocking searches of Kim Fatty the Third,"frustration, anger, disapproval, sarcasm, criticism of censorship, mockery of political figures, discontent with international policies, irritation with social media restrictions, disillusionment with global politics, humor at political absurdity"
2722,LIVE on #Periscope: Justice for Kenneth Chamberlin Sr. #blacklivesmatter,"call for justice, support for black lives, social activism, racial justice, police accountability, Black Lives Matter movement, public demonstration, community solidarity, demand for justice, racial equality, online activism, justice for Kenneth Chamberlin Sr, periscope live broadcast, social justice advocacy"
2723,"Two years ago last night, police in Ferguson Missouri tear gassed and attacked three safe zones. I still remember!#BlackLivesMatter","memories of police violence, remembrance of Ferguson protests, emotional impact of police tear gas, Black Lives Matter movement, recall of social unrest, anger towards police actions, solidarity with protestors, trauma from police brutality, hope for justice, frustration with systemic racism"
2724,#Dems like #Pelosi & #Boxer r struggling 2 hang on 2 what little power they can wield. They need 2 realise a younger generation is waiting,"political frustration, discontent with Democratic leaders, desire for generational change, criticism of Pelosi and Boxer, call for younger leadership, political power struggle, disillusionment with current politicians, hope for new political voices, frustration with aging politicians, advocacy for political renewal"
2725,"""I'm gonna call social security"" -@Eahanjacobs11","uncertainty, determination, concern, resolving issues, seeking assistance, frustration, hopefulness, anxiety, decision-making, financial concerns"
2726,I discovered who David Blaine is yesterday and my life has changed forever,"surprise, discovery, inspiration, admiration, wonder, excitement, transformation, curiosity, amazement, personal growth"
2727,"Hey, Trump voters: Here's your blue collar team!#p2 #UniteBlue #mepolitics","political support, blue collar pride, Trump voter community, unity among voters, political identity, working-class politics, campaign messaging, political affiliation, social identity, political rallying cry"
2728,Omgoodness Kevin that was horrible. #ThisIsUs,"disappointment, frustration, disapproval, upset, displeasure, anger, discontent, criticism, negative reaction, emotional distress"
2729,I just liked “THE FREEWHEELIN' MUSIC DOCUMENTARY: D.A. PENNEBAKER ON BOB DYLAN AND DONT LOOK BACK” on #Vimeo:,"appreciation, nostalgia, interest in music documentaries, admiration for D.A. Pennebaker, enthusiasm for Bob Dylan, positive sentiment towards film, curiosity about music history, enjoyment of documentary content, celebration of artistic work, fandom for Bob Dylan"
2730,"@user Same lib whingers who say Hillary should be POTUS because she won the ""popular vote"" won't accept the Brexit popular vote.","political criticism, hypocrisy, partisan bias, discontent with electoral processes, frustration with double standards, commentary on democratic legitimacy, skepticism about popular vote significance, disapproval of political arguments, expression of political bias, commentary on Brexit and US elections"
2731,We're back at the @user tonight for another SOLD OUT weekend of #BeautyAndTheBeast! #YQG,"excitement, celebration, enthusiasm, anticipation, happiness, pride, community engagement, entertainment enjoyment, event success, social connection"
2732,#DAPL is a waste of time & money.  We need to focus our time & money on reusable energy and get away from fossil fuels.,"disapproval of DAPL, advocacy for renewable energy, criticism of fossil fuel investments, environmental concern, economic wastefulness, call for sustainable practices, opposition to pipeline projects, support for clean energy transition, frustration with current energy policies, desire for environmental conservation"
2733,Geography just got a whole lot better.,"excitement, enthusiasm, optimism, positive outlook, improvement, innovation, progress, inspiration, hopefulness, celebration"
2734,You work as PR for a pro-Kremlin propaganda organization @user You're killing irony@kalenskyj @user,"sarcasm, irony, propaganda, pro-Kremlin sentiment, political commentary, criticizing opposition, mockery, disapproval, political bias, media influence"
2735,#Yemen The selling of Huey's to Yemen including training and even leasing the mega Cargo aircraft to deliver…,"business transaction, military equipment sale, aircraft leasing, training services, international trade, Yemen defense procurement, aviation industry, cargo aircraft delivery, military cooperation, export of military hardware"
2736,"@user @user we have socialism here in the US with great success. Social security, Medicare, education, post office, ect...","positive view of socialism, support for social programs, pride in social welfare systems, belief in government-led social initiatives, optimism about social policies, advocacy for social security and Medicare, confidence in public services, approval of government involvement in social issues, trust in social safety nets, celebration of social achievements"
2737,@user @user @user Putin wants war w/everyone. That's like taking Kim Jong Un seriously,"anger, frustration, criticism of political leaders, disapproval of aggressive policies, sarcasm, disillusionment with leadership, political skepticism, concern about conflict escalation"
2738,"@user @user Romney WAS Dem w/planned parenthood ON his OWN board-Dems Refused him in WH, so fired P/P & poof- A GOP! NOway!","political controversy, Romney's association with Planned Parenthood, partisan conflict, GOP political maneuvering, Democratic opposition, Romney's independence from Planned Parenthood, political firing or dismissal, partisan rivalry, political frustration, emotional tone of betrayal or defiance"
2739,TERRIBLE NEWS! WE NEED TO PRAY FOR MELANIA TRUMP BECAUSE …,"urgent concern, prayer request, sympathy, worry, hope for recovery, emotional distress, supportive sentiment, compassion, anxiety, solidarity"
2740,"Trump wants a safe space? LGBT people must call out his hypocrisy, blogs @user","criticism of Trump, LGBT rights advocacy, hypocrisy accusation, political commentary, social justice activism, support for safe spaces, opposition to political hypocrisy, LGBT community concerns, public opinion on Trump, blogging about social issues"
2741,Sub-Teacher Recorded Threatening 6yrolds w/parent Deportation-DISGUSTING & WRONG @user @user,"disgust, anger, outrage, concern for child safety, condemnation of threatening behavior, disapproval of misconduct, emotional distress, protective instinct, moral outrage, call for accountability"
2742,"Why @user Because Melania Trump likes to look classy. You thought your opinion matters? Lol, bad PR choice on your part!","sarcasm, mockery, disapproval, criticism of opinion, defense of Melania Trump, mocking tone, dismissiveness, contempt, irony, insult"
2743,"Retweeted AFV (@AFVofficial):""Um, yes, I'll take it to go."" #NationalFastFoodDay","humor, lightheartedness, playfulness, casual tone, celebration of food, enthusiasm for fast food, social media engagement, celebratory mood, informal expression, positive sentiment"
2744,A subway wall in NYC offers some solace to those #StillWithHer. #Grieve. #Organize. #Resist.https://t.co/93kSnw0cUK,"solidarity, resilience, mourning, activism, hope, community support, political protest, emotional expression, grief, determination, social justice, collective mourning, empowerment, resistance, hopefulness"
2745,Each of us has a vision of good and of evil. We have to encourage pe... #PopeFrancis #aphorisms,"moral reflection, ethical contemplation, aspiration for goodness, distinction between good and evil, encouragement of virtue, spiritual insight, moral guidance, philosophical pondering, religious inspiration, hope for positive change"
2746,Doctors hit campaign trail as race to medical council elections heats up #homeopathy,"medical election campaign, doctor advocacy, health policy debate, professional rivalry, medical council election, homeopathy controversy, physician activism, healthcare policy discussion, medical community engagement, election campaign dynamics"
2747,'kcws' by koth : Deep Learning Chinese Word Segment #dev #programming #tech #cpp,"technical development, deep learning, Chinese word segmentation, programming, technology, cpp programming, software development, machine learning, natural language processing, coding, software engineering"
2748,"You both collect social security, stop fighting amongst each other","encouragement to cease conflict, advice for peaceful coexistence, emphasis on social security benefits, promotion of harmony, reminder to stop fighting, suggestion for cooperation, focus on social welfare, call for unity, advice to avoid disputes, emotional appeal for peace"
2749,"@user @user Miguel, tell me about this guy, and what he means to you as a fellow PuertoRiqueño","curiosity, interest in personal relationships, desire for understanding, cultural connection, friendship inquiry, emotional curiosity, Puerto Rican identity, personal significance, interpersonal connection"
2750,Sitzprobe fun yesterday! #LiveBand We open next week! @user #Panto #BeautyAndTheBeast,"excitement about rehearsals, anticipation for upcoming performance, enthusiasm for live band, celebration of theater production, joy of preparing for opening night, enthusiasm for 'Beauty and the Beast' panto, positive energy about upcoming show, team spirit in theater rehearsals, excitement for live entertainment, pride in theatrical work"
2751,@user @user Is this an anti-abortion awareness experiment? Correct me if I'm wrong...,"skepticism, questioning motives, confusion, curiosity, doubt, concern about awareness campaign, suspicion, critical thinking, uncertainty, distrust"
2752,"1/2@DunyaNews : Pak,Sartaj Aziz stopped@Amritsar Airport for40minutes by Indian officials b4granting immigration","frustration, anger, discontent, diplomatic tension, irritation, annoyance, displeasure, diplomatic conflict, frustration with border procedures, discontent with Indian officials"
2753,"@user He isn't being punished.  Sheriff allows White Supremacists to have whatever they want in jail.  ""Feel the Bern!""","anger, frustration, disapproval, resentment, indignation, discontent, outrage, criticism of authority, perceived injustice, political dissatisfaction"
2754,3d-printing Curiosity rover wheels -,"curiosity rover, 3d-printing, space exploration, robotic engineering, mars rover wheels, innovative manufacturing, technological curiosity, engineering innovation, planetary exploration, robotics technology"
2755,#Westworld is the greatest work of art I've ever seen on TV. A true masterpiece.,"admiration, enthusiasm, praise, appreciation, excitement, positive sentiment, artistic admiration, enthusiastic endorsement, high regard, favoritism"
2756,"Dumping As Islamic State is chased out of Syria and Iraq, will Afghanistan be the dumping ground? #Isis","concern about regional instability, fear of terrorism resurgence, anxiety over security threats, worry about Afghanistan's role, uncertainty about ISIS's future, apprehension about violence escalation, distrust in political stability, alarm over potential safe havens, hope for peace and stability, skepticism about counterterrorism efforts"
2757,On sale now for $980 #ArtDealer #Painting #Jerusalem #Israel Capital of Israel,"art sale, artistic value, investment opportunity, cultural significance, Jerusalem art, Israeli art, collectible painting, art market, art collector interest, art sale announcement, artistic expression, visual art, contemporary art, art appreciation, art as investment"
2758,We just tried @user #VR in our @user and loved everything about it!https://t.co/TbrBW2fwx6,"excitement, enthusiasm, joy, positive experience, satisfaction, interest in VR technology, recommendation, happiness, engagement, curiosity"
2759,The latest Radio Warwickshire Digest! #thewalkingdead #westworld,"enthusiasm for radio content, interest in popular TV shows, excitement about media updates, curiosity about entertainment news, engagement with current media trends"
2760,@user & the WALL Trump wants to build? I researched. It would take $45+ billion to build his 1900 mile wall on Mexican border....,"informative, political, controversial, opinionated, concerned about cost, criticizing border wall, discussing immigration policy, expressing skepticism, highlighting financial implications, questioning government spending"
2761,It was really fantastic *-* #FantasticBeasts,"excitement, enthusiasm, happiness, positive sentiment, delight, joy, approval, admiration, enthusiastic praise, exhilaration"
2762,"rumor #trump will import the Great Wall of China, and install it on the Mexican Border #maga #Mexicanwall","humor, sarcasm, satire, political satire, mockery, humorous speculation, parody, political commentary, ridicule, absurdity, exaggeration, joking, lightheartedness"
2763,@user @user Clinton is ahead over 2 million in popular vote.,"celebration, victory, confidence, optimism, triumph, positive sentiment, supporter pride, anticipation of success"
2764,Zac Efron & Seth Rogen Flex Their Muscles In Short Shorts — 'Neighbors 2' Pic #ZacEfron #ZacEfron,"humor, playfulness, celebration, confidence, casual fun, celebrity camaraderie, lightheartedness, self-confidence, entertainment, pop culture enjoyment"
2765,It's so funny watching all the White Supremacists and conspiracy theory nuts attack Mitt Romney.Romney is the only GOP with a spine left.,"amusement, sarcasm, mockery, disapproval of extremism, support for Mitt Romney, criticism of conspiracy theories, political commentary, humor about political conflicts, skepticism towards conspiracy theories, endorsement of moderate Republicans"
2766,A.Relentless.Fucking.ExperienceThank you for the wild ride@evanrachelwood @user @user #Westworld,"intense emotion, gratitude for experience, excitement, admiration, enthusiasm, nostalgia, appreciation, exhilaration, intensity, passion"
2767,"Drone Strikes in Pakistan have killed or injured over 1000 people during @user presidency, many children. Sad.","emotional distress, concern about violence, sympathy for victims, disapproval of drone strikes, sadness, anger towards military actions, hope for peace, mourning for children, frustration with government policies, call for justice"
2768,#Israel is still burning!  😢😢#israelisburning #haifa #jerusalem,"concern for Israel, distress over violence, sympathy for victims, alarm about fires, emotional response to crisis, solidarity with Israelis, sadness about destruction, hope for peace, anger at violence, fear for safety"
2769,"@user yeah good point, I forgot that veganism requires a lot of thought in that sense! I'm defo with you on vegetarianism though!","agreement, consideration, thoughtfulness, support, alignment with vegetarianism, acknowledgment, shared values, empathy, understanding, openness"
2770,One of my new favorite shows is #ThisIsUs and our very own @user does awesome ep recaps!!!,"enthusiasm, appreciation, excitement, recommendation, positive sentiment, admiration, interest in TV shows, support for content creators, enthusiastic endorsement"
2771,"the gop has spent the last 8 years blocking every possible move the obama admin could make, watering down laws for special interests(ie ACA)","frustration with political obstruction, criticism of GOP tactics, disapproval of legislative gridlock, discontent with special interest influence, disillusionment with political partisanship, anger towards legislative delays, disapproval of healthcare law modifications, resentment towards political obstructionism, concern over legislative effectiveness, disapproval of political strategy, disappointment in bipartisan cooperation"
2772,Indian forces fire pellet gun shots on protesters.#BFOK #Kashmir #India #Pakistan #UnitedNations #HumanRights,"violence against protesters, use of pellet guns, human rights concerns, Kashmir conflict, India-Pakistan tensions, UN involvement, civil unrest, government crackdown, protest suppression, human rights violations, military force against civilians, regional conflict, peace and security issues"
