document_index,document_text,generated_keyphrases
1169,"Thank you, @user for using the Afghanistan policy of #44... he was pretty smart! \n\nP.S. Do not look directly at the sun! #bad","gratitude, appreciation, acknowledgment, admiration, praise, caution, warning, humor, informal tone, friendly message, policy reference, historical context, lightheartedness"
1170,@user I hope didn't scare other people who owned this figure that he will move at midnight 😂,"humor, lightheartedness, playfulness, reassurance, mild surprise, friendly tone, casual conversation, joking, social media interaction, emotional relief"
1171,I forgive everyone. It's rare for me to hold a grudge.,"forgiveness, letting go of grudges, emotional release, compassion, empathy, peacefulness, emotional maturity, acceptance, non-judgmental attitude, inner peace"
1172,@user @user Fourth Visit in a row... Wow!!! Amazing as ever... Can't believe I can't go again... #whatpart... #brilliant 🦇,"excitement, amazement, enthusiasm, disappointment, anticipation, admiration, surprise, frustration, joy, engagement"
1173,#moist people aren't #offended by a little typo.,"humor, lightheartedness, playfulness, tolerance, acceptance of mistakes, casual tone, non-offensive language, informal communication, social media slang, mild teasing"
1174,Fuming with @user always awful customer service given. #fuming #angry #shitservice,"anger, frustration, disappointment, customer service dissatisfaction, irritation, annoyance, negative experience, emotional upset, complaint, rage"
1175,"@user beyond a joke! So #furious right now you have left my niece, sister and brother inlaw completely in the dark! Crap customer service","anger, frustration, disappointment, customer service dissatisfaction, feeling ignored, family concern, expressing outrage, emotional upset, communication failure, negative experience"
1176,"You want to know why I was laughing? It was a #solemn occasion, that's why. And she was always laughing, wasn't she? #VSS365","bittersweet laughter, solemn occasion, mixed emotions, nostalgic humor, ironic laughter, emotional complexity, fond remembrance, contrasting feelings, melancholic joy, reflective mood"
1177,"Never stay silent or let anyone intimidate you into silence.  Lets make the world a better, safer place for kids #wallofsilence","empowerment, courage, speaking out, anti-intimidation, child safety, advocacy, social change, protection of children, breaking silence, making a difference"
1178,"Casper, Wyoming is just about  to witness totality 🌝🌚 #amazing #Eclipse2017","anticipation, excitement, wonder, awe, natural phenomenon, celestial event, eclipse enthusiasm, community experience, joy, curiosity"
1179,Thousands of pickled certified ostrogoths ! #angry,"anger, frustration, exasperation, irritation, annoyance, emotional outburst, intense emotion, expressing displeasure, strong negative feeling, emotional intensity"
1180,@user @user go ahead &amp; #coon. Would love to see you get hit by a man. I bet you wouldn't find it funny #blackhatematters,"anger, hostility, threatening language, racial tension, aggression, provocation, offensive language, confrontation, hate speech"
1181,#gh Jason &amp; Sonny are hearing a little more of what Sam went through #heartbreaking @user @user @user #BillyMiller,"emotional pain, heartbreaking experience, empathy, support, sharing trauma, emotional storytelling, personal struggle, compassion, hearing someone's story, emotional connection"
1182,"On that note, petition to take HPE for .5 credits so your horrific grade in there matters less.  #ORUFreshmenAdvice","seeking academic relief, concern about poor grade, humorous frustration, student advice, lighthearted petition, coping with academic stress, freshman experience, desire to minimize grade impact"
1183,Summertime sadness,"melancholy, nostalgia, yearning, bittersweet emotions, summer memories, emotional longing, sadness, reflective mood, loss, heartache"
1184,@user Who even knew that the Eu could be vindictive.,"surprise, disbelief, criticism, accusation, resentment, skepticism, disapproval, emotional reaction to EU actions, unexpected behavior, negative sentiment"
1185,When lil bro refills your water bottle cause it's a desert when I sleep... #cheering #lazysis,"gratitude, appreciation, affection, family bond, helpfulness, support, care, love, comfort, relief, humor, playfulness, sibling relationship, thankfulness, lightheartedness"
1186,I woke up too moody who gon Die today 😠,"waking up moody, feeling irritable, anger, frustration, aggression, hostility, emotional turmoil, negative mood, confrontational attitude, expressing anger"
1187,#congress start charging back the dems #for taxpayers money waisted #pissed off with u,"anger, frustration, political dissatisfaction, accusation, taxpayer concern, blame, discontent with government, financial waste, partisan conflict"
1188,@user They are adorable !!! I need them all 😭,"adoration, desire, affection, excitement, emotional attachment, longing, enthusiasm, joy, cute appreciation, emotional overwhelm"
1189,Why is an alarm clock going 'off' when it actually turns on? #alarm #alarmclock #ThursdayThoughts,"curiosity about language, confusion over terminology, playful questioning, linguistic irony, everyday observation, humorous reflection, pondering common phrases, alarm clock behavior, Thursday thoughts, language quirks"
1190,@user I'm feeling bad for the family dog.  #nightmare,"feeling bad, sympathy for pet, concern for family dog, empathy, emotional distress, nightmare experience, sadness, worry, compassion"
1191,Feeling #restless today for some unknown reason,"feeling restless, unknown reason, emotional unrest, unease, anxiety, inner turmoil, unexplained emotions, mental agitation, emotional discomfort, restlessness"
1192,"Then he will speak to them in his wrath, and terrify them in his fury, saying 'As for me, I have set my King on Zion, my holy hill.'","wrath, fury, divine anger, judgment, authority, power, fear, terror, sovereignty, holy decree, righteous indignation, divine justice, kingdom establishment, Zion, holy hill"
1193,"I'm not picky, guys are just intimidated by me... and I don't let dudes run over me or run my life and finances. If u can't respect that bye","assertiveness, self-confidence, independence, boundary-setting, self-respect, empowerment, relationship standards, financial autonomy, emotional strength, personal integrity, respect demand, no tolerance for disrespect, self-empowerment, confidence in relationships"
1194,@user #Women#Powerful#Sentiment\nChibok is NIGERIA #concern,"concern, empathy, solidarity, awareness, support for women, powerful women, social justice, human rights, advocacy, emotional appeal, community support, urgent issue, Nigerian crisis, Chibok girls, hope, resilience"
1195,@user @user No she incriminated herself with a multitude of felonies over her 2 1/2 decades of #terror on the US\n#MAGA\n#POTUS45,"accusation, incrimination, criminal behavior, felonies, long-term wrongdoing, terrorism, anger, condemnation, political criticism, hashtag emphasis, MAGA movement, support for POTUS45, hostility, blame"
1196,@user @user I don't think it's very funny you guys bullying a man for struggling to put on a poncho #bully #bullies #bbc,"empathy, condemnation of bullying, support for victim, disapproval of mockery, concern for emotional well-being, call for kindness, anti-bullying message, defense of vulnerable individual, criticism of harassment, awareness of social cruelty"
1197,@user Just what in the hell is that supposed to mean? #offended j/k :cD,"confusion, offense, sarcasm, humor, playful teasing, mock surprise, informal tone, emotional ambiguity, lighthearted frustration"
1198,I loved you even when everyone told me it was a bad choice 😕 #wish #you #stayed #away,"unconditional love, defiance against advice, emotional conflict, regret, longing, heartache, sadness, nostalgia, wishful thinking, emotional vulnerability"
1199,"Siward, with him #father to #anger; blunt not confessing #MacduffWasGoing","anger, conflict, family tension, bluntness, emotional restraint, betrayal suspicion, parental relationship, frustration, unspoken feelings, dramatic tension"
1200,@user Happy US Publication day Riley!! So excited for you and for everyone who is yet to read the amazing #FinalGirls #TwoDaysFor🇬🇧,"celebration, excitement, congratulations, anticipation, support, joy, enthusiasm, pride, encouragement, happiness"
1201,@user Indeed 😲\nAlways a #worry for our #homeland #Gibraltar #Spain \n#Tale or #foretelling #future\n#great #short #story,"surprise, concern, patriotism, uncertainty, foreshadowing, nostalgia, anxiety, hope, reflection, storytelling"
1202,"@user @user @user  Not religious, but a game that the Inuit women play - first one to laugh, or breathless, losses.","playful challenge, friendly competition, humor and laughter, cultural game, Inuit tradition, lighthearted fun, social interaction, emotional restraint, joyful engagement, breath control game"
1203,@user #F3Roswell #Preblast\nI've been handed the keys to Roswell Area Park. See you in the gloom. Be ready to slip &amp; slide at 0530,"anticipation, excitement, mystery, adventure, early morning activity, challenge, playfulness, team spirit, outdoor fun, enthusiasm"
1204,"@user Sir, people need revenge","call for revenge, emotional appeal, desire for justice, anger and resentment, urgency in message, demand for retribution, expressing frustration, seeking retaliation"
1205,#pissed Hate losing more than Montrezl Harrell Why have meteorologists been so impressive after that pick.,"anger, frustration, competitive spirit, disappointment, surprise, admiration for meteorologists, emotional intensity, sports rivalry, resentment, unexpected outcomes"
1206,I hate you.\nI want to know how you feel about me though. Because I want you to like me so I can break you.\n#darkerside #revenge #wasteoftime,"hatred, desire for emotional insight, wanting to be liked, intent to hurt, dark emotions, revenge, resentment, emotional manipulation, conflicted feelings, pain, anger, bitterness"
1207,I've used almost half of my printing money and it's the first day of the semester. #pissed,"frustration, financial stress, disappointment, regret, anger, worry about expenses, semester start anxiety, resource depletion, irritation, budget concern"
1208,@user OMG! Are you kidding me with this? I thought Pence was bad but they had to go even farther!,"shock, disbelief, anger, frustration, surprise, disapproval, exasperation, emotional intensity, criticism, negative reaction"
1209,"I just tore my 2nd meniscus in 2 months what the fuck have you accomplished. But seriously, reaching maniacal laughter pain/WTF, self?-ness","frustration, pain, self-reflection, disbelief, anger, maniacal laughter, emotional turmoil, injury, resilience, confusion, self-questioning"
1210,No offense but I was team cap in civil war but I understood some of Tony's reasoning,"loyalty to Captain America, understanding opposing viewpoint, respectful disagreement, emotional conflict, appreciation of Tony Stark's perspective, team allegiance, balanced opinion, acknowledgment of complexity, non-hostile debate, empathy towards differing views"
1211,"#happiness can be found, created or curated.\n\n#depression #DepressionAwareness #Depressed","happiness, finding happiness, creating happiness, curating happiness, depression, depression awareness, feeling depressed, mental health, emotional well-being"
1212,@user Some jurono play very smart dont support truth but give opinion in a way tht ensures  government dont feel offended,"cynicism towards jurors, criticism of dishonesty, concern about truth suppression, fear of government offense, skepticism about opinions, frustration with indirect communication, distrust in judicial fairness, emotional conflict between truth and diplomacy"
1213,"What's wrong is always available so is what's right, you decide on what to focus. #success","choice, perspective, focus, positivity, optimism, decision making, success mindset, emotional control, self empowerment, attitude adjustment"
1214,Thx Netflix for making me hooked on Fosters!!! #anxiety #crying #cantturnitoff,"gratitude, addiction, anxiety, emotional distress, compulsion, entertainment obsession, emotional vulnerability, overwhelmed feelings, emotional release, binge-watching"
1215,@user @user @user People know your serious now brother! #awesome,"seriousness, brotherhood, recognition, approval, enthusiasm, support, positive affirmation, excitement, social connection, encouragement"
1216,What are some good #funny #entertaining #interesting accounts I should follow ? My twitter is dry,"seeking entertainment, looking for humor, wanting interesting content, desire for engaging accounts, improving social media experience, finding funny Twitter accounts, curiosity about new content, enhancing Twitter feed, seeking amusing posts, wanting lively Twitter timeline"
1217,"In this state of #terror, you are far more susceptible to #addiction. 🤔\n\nAlso more likely to spend your #money in attempt to feel better.","terror, fear, anxiety, vulnerability, susceptibility to addiction, emotional distress, financial impulsivity, coping mechanisms, emotional spending, seeking relief, psychological struggle, stress-induced behavior"
1218,"i know i have been ranting these for days,  but fuck how can they dub weightlifting so poorly?  😠","frustration, anger, disappointment, criticism, annoyance, emotional venting, dissatisfaction with dubbing, expressing outrage, impatience, emotional intensity"
1219,"Elle: a delicious, dark, perverse work of intrigue, streaked with cruel humour. Superb performance from Isabelle Huppert. A one off #ElleDVD","dark intrigue, perverse themes, cruel humour, superb performance, Isabelle Huppert, emotional intensity, psychological complexity, dramatic tension, dark comedy, emotional depth, one-off film, intense atmosphere"
1220,We have a GLOBAL problem: Illicit trade in #tobacco products presents a serious #threat to public #health. #UNTobaccocontrol @user,"global concern, serious threat, public health risk, illicit trade, tobacco control, urgent issue, health hazard, call to action, awareness raising, public safety"
1221,"And then when you tell those people, they’re wrong in their stance, they want to get mad and start bullshit. I don have time.","frustration, impatience, disagreement, conflict, anger, dismissiveness, exasperation, lack of tolerance, emotional exhaustion, defensiveness"
1222,huddling before flames\ndon't let poetry scare you\nproduction is wild\n#haiku,"intimacy, comfort, warmth, reassurance, encouragement, creativity, inspiration, wild energy, artistic expression, poetry appreciation, cozy atmosphere, emotional connection"
1223,reminds me a little of Monster (though on a tiny scale) and it has one of the most genuinely horrific villains I've ever seen,"nostalgia, comparison to Monster, small scale horror, genuinely horrific villain, fear, intense emotion, dark atmosphere, psychological horror, creepy antagonist, emotional impact"
1224,One of my clients just said that my look reminded her of Kim Kardashian! Oh shoot hey now! Watch out...\nNot bad.. okay #flattered,"surprise, flattery, excitement, humor, self-confidence, playfulness, admiration, lightheartedness"
1225,@user I always preferred the quiver,"nostalgia, preference, fondness, personal choice, emotional attachment, sentimentality, individual taste, expressing opinion"
1226,@user @user @user That's like asking someone to back up a claim that toddlers throw temper tantrums.,"frustration, sarcasm, skepticism, dismissiveness, impatience, mockery, irritation, exasperation, cynicism, disbelief"
1227,"'I smile. I laugh. \nBut behind it, is a mysterious me.'","hidden emotions, masked feelings, inner mystery, emotional complexity, concealed sadness, dual emotions, smiling through pain, emotional depth, secret self, contrasting emotions"
1228,When you took off for expo but the flight you need is sold out 😭😭😭 So no expo for me,"disappointment, frustration, sadness, missing out, travel issues, event cancellation, unavailability, emotional letdown, expressing sorrow, missed opportunity"
1229,I'm a talkative person but how does the scowl on my face at 7 am lead my neighbors to believe that now is the time for conversation?,"talkative personality, early morning grumpiness, facial expression misunderstanding, unwanted conversation, neighborly interaction, morning mood, social boundaries, misinterpretation of emotions, reluctance to engage, facial cues vs verbal intent"
1230,One chair is having the munchies. Are Alpacas edible? #afraid #WhattheFAC #SalientFAC #Salient2017,"curiosity, hunger, confusion, fear, surprise, humor, uncertainty, intrigue, playfulness"
1231,I dont know if i'm able to take care of kids or not. Duduk dengan anak sepupu (boy) pun dah menguji kesabaran 😅,"uncertainty about parenting ability, self-doubt, testing patience, interaction with child, feeling overwhelmed, concern about caregiving, emotional challenge, family responsibility, nervousness, humor in difficulty"
1232,@user Crown? Teaching the kiddies to have a flutter?,"playful teasing, lighthearted banter, friendly sarcasm, humorous challenge, casual provocation, mock surprise, informal conversation, joking inquiry"
1233,#AmarnathTerrorAttack saddened to hear this ....need to take strict action against #terrorism ...,"saddened, need for strict action, against terrorism, condemnation of terrorism, emotional response to terror attack, call for justice, grief over attack, urgency to act, solidarity against terrorism"
1234,going back to work today is so depressing,"feeling depressed, reluctance to work, work-related sadness, emotional struggle, negative feelings about work, lack of motivation, workday blues, emotional burden, dislike of returning to work, work anxiety"
1235,"Today, no matter how desperate or dire your situation nothing is too difficult for God. (Jeremiah 32:27) #JustBreath #HeIsAble #Believe","faith in God's power, hope in difficult times, trust in divine ability, encouragement through scripture, belief in God's help, spiritual reassurance, overcoming despair with faith, divine strength, comfort in adversity, inspiration from Jeremiah 32:27"
1236,"@user Russia , Russia Russia, Know any other word??? It gets old folks. We need to work together. Dems having tantrums!!!","frustration, impatience, political tension, desire for unity, annoyance, exasperation, call for cooperation, criticism of political behavior, emotional fatigue, disapproval of repeated topics"
1237,"@user « crouch, as though she is about to attack. She launches herself into the air towards me and explode in tiny dazzling orbs of »","anticipation, aggression, surprise attack, tension, energy release, dynamic movement, conflict, intensity, explosion of light, vivid imagery"
1238,"@user @user @user Congratulations Jo, that's fantastic #30Years #inspiring","congratulations, celebration, achievement, milestone, inspiration, pride, joy, recognition, appreciation, enthusiasm"
1239,"@user #bitter we all have bad experiences, this was 22 years ago...time to let it lie... @user forever ❤😍❤","forgiveness, letting go of the past, moving on, healing from old wounds, overcoming bitterness, time heals, emotional closure, enduring affection, expressing love, nostalgia, reconciliation"
1240,@user do you have the first peppa pig vid with come out ye black and tans handy? obviously lost online with the old page :(,"nostalgia, loss, frustration, searching, disappointment, sentimentality, longing, hope, community request, informal tone"
1241,max @user is lit af he rly put up w my dumb ass for abt two yrs ol boy deserves an award &lt;3 i lov him sm hes a delight &amp; a half,"affectionate admiration, gratitude, endearment, playful tone, appreciation of patience, expressing love, informal slang, emotional warmth, celebration of friendship, humorous self-deprecation"
1242,The hype is real. #SagasOfSundry #dread is amazing. @user,"excitement, enthusiasm, anticipation, positive sentiment, admiration, engagement, exhilaration, joy, thrill, appreciation"
1243,"We are hard-pressed on everyside, yet't crushed; we are perplexed but't in despair; persecuted, but't forsaken; struck down, but't destroyed","resilience in adversity, endurance under pressure, hope amidst despair, strength despite persecution, unbroken spirit, overcoming challenges, perseverance through hardship, faith in difficult times, survival against odds, courage under fire"
1244,@user This thread is a bunch of Putin lovers rejoicing over a video posted by Iranian state television. Sad!,"disapproval, criticism, disgust, sadness, anger, political frustration, condemnation, disappointment, negative sentiment, emotional distress"
1245,"JaredKushner &amp; IvankaTrump are called senioradvisors,but are more like #caregivers who try to moderate dads outbursts of #narcissistic #rage","family dynamics, emotional labor, parental behavior, narcissistic rage, caregiving role, emotional moderation, senior advisors, family conflict, emotional support, parent-child relationship"
1246,House sitting for MIL. Feeding baby @ 3.45 and cat starts scratching at door. Mummy now needs a nappy :S #terrified #NeverAgain #nope,"house sitting stress, midnight baby feeding, cat scratching disturbance, parental exhaustion, fear and anxiety, reluctance to repeat experience, nighttime caregiving challenges, overwhelmed parent, unexpected interruptions, humorous frustration"
1247,I'm sorry but it just feels wrong to have an All-Star Game without #Bryzzo there. #depressing #ASG2017,"feeling of sadness, disappointment, missing presence, nostalgia, emotional attachment, regret, sense of loss, melancholy, yearning, empathy"
1248,"@user dude, you're killing it on KSR #hilarious #AradioNatural","encouragement, compliment, humor appreciation, supportive tone, positive reinforcement, friendly banter, enthusiasm, casual praise"
1249,stand on ze point! standing near ze hurting. good to lose. zhe flesh is exciting! oh ho hoh! zhat book certainly seems angry!,"excitement, anger, pain, intensity, emotional turmoil, aggression, frustration, passion, conflict, raw emotion"
1250,season 6 #glee,"nostalgia, farewell, reflection, celebration, melancholy, hope, growth, closure, friendship, music, performance, drama, emotional journey, character development, finale"
1251,Yaaaaaaaaaaaas!!!! Scotty Sinclair #wonderful #magical,"excitement, joy, enthusiasm, admiration, celebration, happiness, appreciation, positive energy, exuberance, delight"
1252,@user @user U envying Blac Chyna money yet wanting donations urself 4 whiteman #gossip #snarl!,"envy, jealousy, resentment, accusation, criticism, sarcasm, bitterness, social commentary, racial tension, financial desire, mockery, hostility"
1253,Adam Sandler is actually super hilarious &amp; all his movies are funny &amp; heartwarming,"humorous, funny, heartwarming, positive sentiment, admiration, entertainment appreciation, lighthearted, joyful, affectionate, praise"
1254,'A #nation is a #society #united by #delusions about its #ancestry and by common #hatred of its #neighbors.' #Fact #TeamFollowBack,"national identity, social unity, shared beliefs, collective delusion, ancestral myths, intergroup hatred, social cohesion, nationalism critique, emotional manipulation, group psychology"
1255,Mon the Blues! #origin #queenslandvsnsw #blues #hayneplane 🔵🔵🔵🔵🔵🔵🔵,"enthusiasm, team spirit, regional pride, sports rivalry, support for Queensland, excitement, celebration, loyalty, competitive energy, positive emotion"
1256,@user increasingly I am. Corbyn would screw us with his ideology. Don't expect tories to do it through sheer incompetence. #grim,"political frustration, disillusionment with leadership, concern about ideology, distrust in political parties, fear of negative outcomes, cynicism towards politicians, emotional conflict, political anxiety, skepticism about governance, expressing dissatisfaction"
1257,@user @user Looking forward to the big fella's comeback... #furious,"anticipation, excitement, eagerness, hopefulness, enthusiasm, impatience, support, optimism, positive expectation, emotional investment"
1258,I am a terrible person. I have a viscerally negative reaction to Big Bird's new voice on Sesame Street. #shudder #nope,"self-criticism, negative self-perception, disgust, disapproval, nostalgia, resistance to change, emotional discomfort, aversion, humor, pop culture reaction"
1259,@user @user Ou geek 😄,"playful teasing, friendly banter, lighthearted humor, informal interaction, expressing amusement, casual conversation, social media slang, positive emotion"
1260,"Sad to hear interviews w/ Trump voters, now terrified abt losing healthcare\n\n#npr #cnn #HuffPostPol #nyt #WaPo #AP_Politics #BBCnews #msnbc","fear of losing healthcare, concern among Trump voters, emotional distress, anxiety about healthcare access, political interviews, public health worries, emotional impact of politics, healthcare insecurity, fear and uncertainty, voter concerns"
1261,It's 2017 and there still isn't an app to stop you from drunk texting #rage,"frustration, annoyance, humor, irony, social commentary, technology gap, self-control struggle, modern problems, digital age challenges, drunk texting, year 2017, lack of solutions, rage"
1262,"When people tell me they're a huge fan of #LordOfTheRings, but they've never read any of the books...\n\n#sadness #despair #misery #covfefe","disappointment, sadness, frustration, nostalgia, literary appreciation, fan culture, unfulfilled expectations, cultural disconnect, emotional letdown, melancholy"
1263,@user This is ☀️this is clouded sky 🌥😂😂😂👍🏽😁👏🏽,"playful tone, lighthearted mood, humorous expression, positive emotion, joyful sentiment, casual communication, use of emojis, cheerful attitude, expressing amusement, friendly interaction"
1264,Words may sting. But silence is what breaks the heart.,"emotional pain, hurtful words, impact of silence, heartbreak, emotional suffering, communication and feelings, pain of silence, expressing emotions, emotional vulnerability, effects of unspoken words"
1265,My work called me at fucking 5 am to tell me to come in at 6 instead of 7 I’m fuming,"anger, frustration, annoyance, early morning disturbance, work-related stress, unexpected schedule change, feeling upset, irritation, being rushed, displeasure with employer"
1266,Mayweather's trash talking is on par with Nate Diaz #terrible would love to see McGregor KO him #MayweatherVsMcGregor,"trash talking, competitive rivalry, anticipation of knockout, sports rivalry, boxing and MMA clash, excitement for fight, negative opinion on trash talk, fan enthusiasm, Mayweather vs McGregor fight, Nate Diaz comparison"
1267,#NoBetterFeelingThan teetering right on the edge..\n\n#joy #pleasure #happiness #bliss #anticipation,"exhilaration, joyful anticipation, pleasurable excitement, blissful happiness, thrill of the moment, emotional high, positive exhilaration, eager anticipation, feeling on the edge, intense happiness"
1268,#muggymike #revenge oh dear,"frustration, disappointment, mild anger, resentment, desire for revenge, annoyance, emotional distress"
1269,"I'm furious, wondering what happens after the latest 'Yep, sounds pretty treasonous' scandal. At least calling Sens is something we can DO.","anger, frustration, betrayal, disillusionment, political scandal, treason, activism, call to action, determination, outrage"
1270,Family stuck with crappy options thanks to @user .  Worst airline.  #furious,"family frustration, poor service experience, airline dissatisfaction, anger, disappointment, customer complaint, travel inconvenience, negative sentiment, hashtag fury, blame on user"
1271,Depression &amp; fear come when we're hyper-focused on what we don't have or who we're not instead all that we have and who we are! #contentment,"depression, fear, hyper-focus, lack, self-acceptance, contentment, gratitude, self-worth, mindfulness, emotional well-being, positive mindset, self-reflection, mental health awareness"
1272,Hello puss! Puss puss puss! Don't be afraid!,"affectionate, reassuring, playful, comforting, friendly, encouraging, gentle, warm, inviting, soothing"
1273,Actually gunna miss America a lot 😰,"nostalgia, sadness, anxiety, fear of loss, emotional attachment, sentimentality, melancholy, longing, apprehension, emotional vulnerability"
1274,When you realize you start college in literally less than a month hahahaha what the FUCK I just wanna be a #carefree teen forever TF,"anxiety about starting college, nostalgia for teenage years, fear of growing up, desire to remain carefree, stress about upcoming life changes, humorous expression of panic, resistance to adulthood, mixed feelings about future, youthful rebellion, emotional turmoil"
1275,"That moment you pour your heart and soul to a girl, she reads the message, but doesn't reply #love  #relationship #help #idontknow","unrequited love, emotional vulnerability, heartfelt confession, feeling ignored, seeking connection, romantic uncertainty, emotional pain, longing for response, relationship anxiety, hope and disappointment"
1276,"'Suddenly I can do so much, &amp; it feels like my brother was holding my back in a way, &amp; that feels like a horrible thing to say' #InsightSBS","sudden empowerment, feeling of newfound ability, emotional conflict, guilt about personal growth, perceived sibling hindrance, complex family dynamics, mixed emotions, self-reflection, internal struggle, emotional insight"
1277,"Once you've been hurt, you're so scared to get attached again, you have a fear that every person is going to break your ❤️💯","fear of attachment, emotional vulnerability, fear of being hurt, trust issues, emotional pain, fear of heartbreak, emotional scars, reluctance to connect, fear of rejection, emotional defense mechanisms"
1278,Honestly Michael Clifford is so fucking ugly who let that rabid dog make music,"disgust, contempt, anger, derision, hostility, criticism, offense, disapproval, insult, mockery"
1279,It is a shameful thing to be weary of inquiry when what we search for is excellent. - Marcus Tulius Cicero #ALDUBersaryin5Days @user,"value of inquiry, pursuit of excellence, intellectual curiosity, shame in giving up, importance of perseverance, philosophical reflection, motivation to seek knowledge, emotional struggle with fatigue, admiration for excellence, encouragement to continue searching"
1280,"Jellyfish are turtles' food, turtles that you kill by throwing YOUR plastic wastes in the sea. So don't complain when they sting your ass.","environmental awareness, marine life protection, anti-pollution message, consequences of plastic waste, human responsibility, emotional appeal, anger and frustration, cause and effect, wildlife conservation, ocean pollution impact"
1281,OH YEON SO's kdrama is so nice and i am still in awe that she and dara are friends now.. hope they can have kdrama soon!,"admiration for OH YEON SO, enjoyment of kdrama, awe at friendship, hope for future collaboration, excitement about kdrama, appreciation of celebrity friendship, anticipation for new kdrama"
1282,This rain had me dancing in the street #rejoice #rejoice #thetimeofgreatsorrowisover,"joyful celebration, overcoming sorrow, dancing in the rain, emotional release, happiness after hardship, rejoicing, end of sadness, uplifted spirit, expressing freedom, hope and renewal"
1283,@user @user the one college stadium I really hope the offense is atrocious Who TF is Derron Smith?,"frustration, disappointment, confusion, criticism, sarcasm, skepticism, annoyance, doubt, mockery, irritation"
1284,someone cheer me up,"seeking comfort, request for emotional support, feeling down, need for encouragement, desire for positivity, looking for cheer, emotional vulnerability, wanting upliftment, feeling sad, request for kindness"
1285,"For every dark night🌑, there's a brighter day🌞.","hope, optimism, resilience, encouragement, positivity, overcoming adversity, light after darkness, inspiration, motivation, uplifting message"
1286,"Consider the language. She says DJT Jr. Sought, wasn't promised, dirt on HRC. Will inflame the left, may compel the right to lash out.","political tension, controversy, accusation, partisan conflict, emotional provocation, polarization, inflammatory language, political strategy, emotional manipulation, public reaction"
1287,Getting out of the car park could take longer  than the Jimmy Carr show ran #nightmare,"frustration, impatience, annoyance, disappointment, humor, exasperation, irritation, time delay, traffic congestion, event comparison, nightmare scenario"
1288,@user tou sad,"expressing sadness, empathy, concern for emotional state, informal communication, social media interaction, emotional support"
1289,Cream tea @user #delicious,"enjoyment, satisfaction, delight, appreciation, happiness, pleasure, contentment, positive experience, food enjoyment, social sharing"
1290,"Quick annoyingly vague scream into the void: AAAAAAAAAAGH. I'm nervous, excited, terrified, trying not to get my hopes up","anxiety, excitement, fear, nervousness, anticipation, hope, emotional turmoil, vulnerability, overwhelmed feelings, mixed emotions"
1291,@user Stop fearing and stop fearmongering. You are much better than that.,"encouragement, reassurance, confidence building, overcoming fear, positive affirmation, motivation, self-empowerment, calmness, supportive tone, uplifting message"
1292,New #madden franchise league on XB1 coming soon Follow &amp; DM if interested full 32 team league 1st 5 help decide rules &amp; rosters,"excitement for new Madden franchise league, anticipation for upcoming XB1 league, invitation to join full 32 team league, engagement with community for rule and roster decisions, enthusiasm for collaborative gaming experience, call to action to follow and DM, interest in competitive Madden gameplay, building a dedicated gaming community"
1293,#BonnieRaitt just made me feel all the feels. 😭 #favorite,"emotional impact, deep feelings, nostalgia, sentimental, heartfelt, emotional connection, intense emotion, music appreciation, emotional response, favorite artist, emotional expression, touching moment"
1294,I hate when stupid ass shit irritate me,"frustration, irritation, anger, annoyance, displeasure, emotional upset, negative emotion, resentment, impatience, discontent"
1295,Saddest part about messing up both my legs/ankles? I miss heels. Being a 7fg giant was fun. #sadness,"sadness, regret, nostalgia, loss, frustration, disappointment, longing, physical injury, mobility limitation, self-identity, body image, emotional pain, missing past abilities, personal struggle"
1296,"All I want to do is sleep. My dreams are bizarre, but still an escape from my problems. Is this #anxiety, #depression, or both? #tiredoflife","desire for escape, emotional exhaustion, struggle with anxiety, experience of depression, seeking relief through sleep, feeling overwhelmed, mental health challenges, bizarre dreams as coping, expressing tiredness of life, confusion about emotional state"
1297,Earlier: where's #NotInMyName gang?\nNow: hope they have placards condemning Islamic terrorism. \nNext: ?,"skepticism, hope, condemnation of terrorism, doubt, social activism, political commentary, Islamic terrorism, public protest, uncertainty, demand for accountability"
1298,"Been so active these days. That now that I have a day off, I am soooo restless. :P Haven't been restless in months.","restlessness, high energy, activity overload, excitement, unusual restlessness, day off, energetic mood, unexpected feelings, emotional contrast, playful tone"
1299,At least @user not turning up is not the most outrageous thing at #F1Live #Kaiserchiefs,"disappointment, mild frustration, surprise, casual acceptance, event attendance issues, social event commentary, fan reaction, unexpected absence, lighthearted tone, informal expression"
1300,"Article 370 must be abolished. Human rights must be denied to these NGOs, Separatist n terrorists who advocate peace n terrorism. @user","demand for abolition of Article 370, opposition to Article 370, denial of human rights to NGOs, accusation against NGOs, labeling NGOs as separatists and terrorists, condemnation of advocacy for peace and terrorism, strong political stance, emotional intensity, call for action against perceived threats"
1301,furious refrigerator makes you blitzed,"anger, frustration, intensity, aggression, overwhelm, chaos, emotional turmoil, stress, conflict, rage"
1302,WOW this season is going to be GOOOOOOOOOOOOOOOOOOOOODDDDDDDDDDD AHHHHH #shocking and #Intense,"excitement, anticipation, enthusiasm, intensity, shock, thrill, energy, passion, eagerness, dramatic"
1303,@user @user did u take a fee for this instead of just pointing? #outrage #twitterfume,"accusation, suspicion of corruption, disappointment, anger, outrage, frustration, distrust, criticism, social media conflict, hashtag emphasis"
